client,dayofweek,temperature,menu,service_type,food_class,spicy,food_temperature_level,quantity,basic_quantity
리벨리온,1,32,닭개장,케이터링-레귤러,한식,0.8,2,25,28
리벨리온,2,32,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,25,28
리벨리온,3,31,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,25,28
리벨리온,4,31,춘천식닭갈비,케이터링-레귤러,한식,0.5,1,25,28
리벨리온,0,28,유린기,케이터링-레귤러,중식,0.4,1,28,28
리벨리온,1,23,미소돼지볶음,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,2,25,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,28,28
리벨리온,3,27,마늘쫑불고기,케이터링-레귤러,한식,0.2,1,28,28
리벨리온,4,29,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,28,28
리벨리온,0,26,중화돼지고기볶음,케이터링-레귤러,중식,0.6,1,28,28
리벨리온,1,23,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,28,28
리벨리온,2,28,훈제오리두루치기,케이터링-레귤러,한식,0.6,1,28,28
리벨리온,3,29,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,28,28
리벨리온,4,29,순살간장찜닭,케이터링-레귤러,한식,0.8,2,28,28
리벨리온,0,30,춘천식 닭갈비,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,1,30,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,2,29,깐풍기,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,3,27,얼큰장터국밥,케이터링-레귤러,한식,0.8,2,28,28
리벨리온,3,28,제육볶음,케이터링-레귤러,한식,0.6,1,28,28
리벨리온,0,24,미소닭구이,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,1,25,김치제육볶음,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,2,22,오삼불고기,케이터링-레귤러,한식,0.6,1,28,28
리벨리온,3,26,양념치킨,케이터링-레귤러,한식,0.2,1,28,28
리벨리온,4,28,소고기숙주볶음,케이터링-레귤러,한식,0.1,1,28,28
리벨리온,1,27,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,28,28
리벨리온,2,21,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,28,28
리벨리온,3,22,시골된장찌개,케이터링-레귤러,한식,0.2,2,28,28
리벨리온,4,21,부추닭도리탕,케이터링-레귤러,한식,0.7,2,28,28
리벨리온,1,21,버섯소불고기,케이터링-레귤러,한식,0.3,1,28,28
리벨리온,2,25,된장들깨돼지고기볶음,케이터링-레귤러,한식,0.3,1,27,28
리벨리온,3,25,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,18,28
리벨리온,0,15,마늘쫑돼지고기볶음,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,1,15,궁보계정,케이터링-레귤러,중식,0.4,1,28,28
리벨리온,2,15,고추장오겹두루치기,케이터링-레귤러,한식,0.6,1,28,28
리벨리온,3,15,갈비탕,케이터링-레귤러,한식,0.3,2,28,28
리벨리온,0,18,안동찜닭,케이터링-레귤러,한식,0.8,2,26,28
리벨리온,1,19,동파육,케이터링-레귤러,중식,0.3,1,26,28
리벨리온,2,18,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,26,28
리벨리온,3,19,김치닭도리탕,케이터링-레귤러,한식,0.6,2,28,28
리벨리온,0,17,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,28,28
리벨리온,1,16,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,28,28
리벨리온,2,17,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,28,28
리벨리온,3,16,간장제육볶음,케이터링-레귤러,한식,0.3,1,28,28
리벨리온,0,8,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,27,28
리벨리온,1,7,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,28,28
리벨리온,2,7,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,28,28
리벨리온,3,11,분짜,케이터링-레귤러,아시안,0.1,0,26,28
리벨리온,0,16,부추닭도리탕,케이터링-레귤러,한식,0.7,2,27,28
리벨리온,1,14,김치오겹두루치기,케이터링-레귤러,한식,0.5,1,27,28
리벨리온,2,13,들깨돈불고기,케이터링-레귤러,한식,0.7,1,27,28
리벨리온,0,5,미나리돈두루치기,케이터링-레귤러,한식,0,1,27,28
리벨리온,1,3,간장마늘치킨,케이터링-레귤러,한식,0.3,1,27,28
리벨리온,2,9,매콤소고기숙주볶음,케이터링-레귤러,한식,0.8,1,28,28
리벨리온,3,11,소고기우거지해장국,케이터링-레귤러,한식,0.6,2,28,28
리벨리온,0,13,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,27,28
리벨리온,1,10,깐풍기,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,2,2,김치제육볶음,케이터링-레귤러,한식,0.5,1,28,28
리벨리온,3,7,순살간장찜닭,케이터링-레귤러,한식,0.8,2,28,28
리벨리온,0,11,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,26,28
리벨리온,1,12,유린기,케이터링-레귤러,중식,0.4,1,28,28
리벨리온,2,12,마늘쫑오겹살볶음,케이터링-레귤러,한식,0.5,1,27,28
리벨리온,3,11,매콤치즈닭갈비,케이터링-레귤러,한식,0.8,1,27,28
리벨리온,0,2,안동찜닭,케이터링-레귤러,한식,0.8,2,27,28
리벨리온,1,8,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,27,28
리벨리온,2,11,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,28,28
리벨리온,3,10,시골된장찌개,케이터링-레귤러,한식,0.2,2,28,28
리벨리온,0,11,들깨돼지볶음,케이터링-레귤러,한식,0.7,1,25,28
리벨리온,1,9,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,26,28
리벨리온,2,8,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,26,28
리벨리온,3,8,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,27,28
마인드로직,0,31,춘천식 닭갈비,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,1,32,마파두부덮밥,케이터링-레귤러,한식,0.6,2,20,25
마인드로직,2,36,통삼겹구이와김치찜,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,3,36,매콤오븐닭구이,케이터링-레귤러,한식,0.8,1,20,25
마인드로직,4,35,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,20,25
마인드로직,0,36,로스트데리야끼치킨,케이터링-레귤러,한식,0.2,1,20,25
마인드로직,1,35,전라도한상,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,2,35,버섯소불고기,케이터링-레귤러,한식,0.3,1,20,25
마인드로직,3,34,순살갈릭양념치킨,케이터링-레귤러,한식,0.2,1,20,25
마인드로직,4,35,미나리삼겹구이,케이터링-레귤러,한식,0,1,20,25
마인드로직,0,29,숯불닭갈비,케이터링-레귤러,한식,0.8,1,20,25
마인드로직,1,33,소고기우거지해장국,케이터링-레귤러,한식,0.6,2,20,25
마인드로직,2,33,동파육,케이터링-레귤러,중식,0.3,1,20,25
마인드로직,3,34,훈제오리주물럭,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,4,32,수제떡갈비,케이터링-레귤러,한식,0.1,1,20,25
마인드로직,0,34,매콤소불고기,케이터링-레귤러,한식,0.8,1,20,25
마인드로직,1,32,연어회덮밥,케이터링-레귤러,양식,0.2,0,20,25
마인드로직,2,32,오겹두루치기,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,3,31,매콤찜닭,케이터링-레귤러,한식,0.8,2,20,25
마인드로직,4,31,된장차슈,케이터링-레귤러,일식,0.3,1,20,25
마인드로직,0,26,중화돼지고기볶음,케이터링-레귤러,중식,0.6,1,20,25
마인드로직,1,23,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,2,28,훈제오리두루치기,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,3,29,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,20,25
마인드로직,4,29,순살간장찜닭,케이터링-레귤러,한식,0.8,2,20,25
마인드로직,0,30,춘천식 닭갈비,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,1,30,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,2,29,깐풍기,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,3,27,얼큰장터국밥,케이터링-레귤러,한식,0.8,2,20,25
마인드로직,4,29,서울식불고기,케이터링-레귤러,한식,0.3,1,20,25
마인드로직,3,28,제육볶음,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,4,27,동파육,케이터링-레귤러,중식,0.3,1,20,25
마인드로직,0,24,미소닭구이,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,1,25,김치제육볶음,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,2,22,오삼불고기,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,3,26,양념치킨,케이터링-레귤러,한식,0.2,1,20,25
마인드로직,4,28,소고기숙주볶음,케이터링-레귤러,한식,0.1,1,20,25
마인드로직,1,27,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,20,25
마인드로직,2,21,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,20,25
마인드로직,3,22,시골된장찌개,케이터링-레귤러,한식,0.2,2,20,25
마인드로직,4,21,부추닭도리탕,케이터링-레귤러,한식,0.7,2,20,25
마인드로직,1,21,버섯소불고기,케이터링-레귤러,한식,0.3,1,22,25
마인드로직,2,25,된장들깨돼지고기볶음,케이터링-레귤러,한식,0.3,1,22,25
마인드로직,3,25,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,22,25
마인드로직,4,22,돼지고기생강구이,케이터링-레귤러,한식,0,1,22,25
마인드로직,0,15,마늘쫑돼지고기볶음,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,1,15,궁보계정,케이터링-레귤러,중식,0.4,1,20,25
마인드로직,2,15,고추장오겹두루치기,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,3,15,갈비탕,케이터링-레귤러,한식,0.3,2,20,25
마인드로직,4,17,유린기,케이터링-레귤러,중식,0.4,1,20,25
마인드로직,0,18,안동찜닭,케이터링-레귤러,한식,0.8,2,20,25
마인드로직,1,19,동파육,케이터링-레귤러,중식,0.3,1,20,25
마인드로직,2,18,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,3,19,김치닭도리탕,케이터링-레귤러,한식,0.6,2,20,25
마인드로직,4,21,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,20,25
마인드로직,0,17,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,20,25
마인드로직,1,16,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,20,25
마인드로직,2,17,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,20,25
마인드로직,3,16,간장제육볶음,케이터링-레귤러,한식,0.3,1,20,25
마인드로직,4,20,일본식소고기볶음,케이터링-레귤러,일식,0.1,1,20,25
마인드로직,0,8,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,1,7,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,2,7,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,20,25
마인드로직,3,11,분짜,케이터링-레귤러,아시안,0.1,0,20,25
마인드로직,4,9,고추장소불고기,케이터링-레귤러,한식,0.6,1,20,25
마인드로직,0,16,부추닭도리탕,케이터링-레귤러,한식,0.7,2,20,25
마인드로직,1,14,김치오겹두루치기,케이터링-레귤러,한식,0.5,1,20,25
마인드로직,2,13,들깨돈불고기,케이터링-레귤러,한식,0.7,1,20,25
마인드로직,4,18,서울식불고기,케이터링-레귤러,한식,0.3,1,20,25
마인드로직,0,5,미나리돈두루치기,케이터링-레귤러,한식,0,1,22,25
마인드로직,1,3,간장마늘치킨,케이터링-레귤러,한식,0.3,1,22,25
마인드로직,3,11,소고기우거지해장국,케이터링-레귤러,한식,0.6,2,20,25
마인드로직,4,8,시래기등갈비찜,케이터링-레귤러,한식,0.4,2,20,25
마인드로직,0,13,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,21,25
마인드로직,1,10,깐풍기,케이터링-레귤러,한식,0.5,1,21,25
마인드로직,3,7,순살간장찜닭,케이터링-레귤러,한식,0.8,2,21,25
마인드로직,4,4,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,21,25
마인드로직,0,11,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,21,25
마인드로직,1,12,유린기,케이터링-레귤러,중식,0.4,1,21,25
마인드로직,3,11,매콤치즈닭갈비,케이터링-레귤러,한식,0.8,1,20,25
마인드로직,4,9,돼지고기생강구이,케이터링-레귤러,한식,0,1,21,25
마인드로직,0,2,안동찜닭,케이터링-레귤러,한식,0.8,2,22,25
마인드로직,1,8,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,22,25
마인드로직,3,10,시골된장찌개,케이터링-레귤러,한식,0.2,2,22,25
마인드로직,4,-2,소고기산적구이,케이터링-레귤러,한식,0.1,1,22,25
마인드로직,0,11,들깨돼지볶음,케이터링-레귤러,한식,0.7,1,22,25
마인드로직,1,9,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,22,25
머스트잇,1,21,육회비빔밥,케이터링-레귤러,한식,0.5,1,51,80
머스트잇,2,25,매콤찜닭,케이터링-레귤러,한식,0.8,2,52,80
머스트잇,3,25,돼지불백,케이터링-레귤러,한식,0.6,1,44,80
뱅크샐러드,4,18,서울식불고기,케이터링-레귤러,한식,0.3,1,60,50
뱅크샐러드,0,13,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,80,50
뱅크샐러드,1,10,깐풍기,케이터링-레귤러,한식,0.5,1,80,50
뱅크샐러드,2,2,김치제육볶음,케이터링-레귤러,한식,0.5,1,80,50
뱅크샐러드,3,7,순살간장찜닭,케이터링-레귤러,한식,0.8,2,70,50
뱅크샐러드,4,4,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,80,50
버핏서울,0,30,춘천식 닭갈비,케이터링-레귤러,한식,0.5,1,15,35
버핏서울,1,30,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,15,20
버핏서울,2,29,깐풍기,케이터링-레귤러,한식,0.5,1,15,20
버핏서울,3,27,얼큰장터국밥,케이터링-레귤러,한식,0.8,2,15,20
버핏서울,4,29,서울식불고기,케이터링-레귤러,한식,0.3,1,15,20
버핏서울,0,24,미소닭구이,케이터링-레귤러,한식,0.5,1,15,20
버핏서울,1,25,김치제육볶음,케이터링-레귤러,한식,0.5,1,15,20
버핏서울,2,22,오삼불고기,케이터링-레귤러,한식,0.6,1,15,20
버핏서울,3,26,양념치킨,케이터링-레귤러,한식,0.2,1,15,20
버핏서울,4,28,소고기숙주볶음,케이터링-레귤러,한식,0.1,1,15,20
버핏서울,1,27,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,15,20
버핏서울,2,21,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,15,20
버핏서울,3,22,시골된장찌개,케이터링-레귤러,한식,0.2,2,15,20
버핏서울,4,21,부추닭도리탕,케이터링-레귤러,한식,0.7,2,15,20
버핏서울,1,21,버섯소불고기,케이터링-레귤러,한식,0.3,1,15,20
버핏서울,2,25,된장들깨돼지고기볶음,케이터링-레귤러,한식,0.3,1,15,20
버핏서울,3,25,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,15,20
버핏서울,4,22,돼지고기생강구이,케이터링-레귤러,한식,0,1,15,20
버핏서울,0,15,마늘쫑돼지고기볶음,케이터링-레귤러,한식,0.5,1,15,20
버핏서울,1,15,궁보계정,케이터링-레귤러,중식,0.4,1,15,20
버핏서울,2,15,고추장오겹두루치기,케이터링-레귤러,한식,0.6,1,15,20
버핏서울,3,15,갈비탕,케이터링-레귤러,한식,0.3,2,15,20
버핏서울,4,17,유린기,케이터링-레귤러,중식,0.4,1,15,20
버핏서울,0,18,안동찜닭,케이터링-레귤러,한식,0.8,2,15,20
버핏서울,1,19,동파육,케이터링-레귤러,중식,0.3,1,15,20
버핏서울,2,18,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,15,20
버핏서울,3,19,김치닭도리탕,케이터링-레귤러,한식,0.6,2,15,20
버핏서울,4,21,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,15,20
버핏서울,0,17,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,17,20
버핏서울,1,16,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,16,20
버핏서울,2,17,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,17,20
버핏서울,3,16,간장제육볶음,케이터링-레귤러,한식,0.3,1,17,20
버핏서울,4,20,일본식소고기볶음,케이터링-레귤러,일식,0.1,1,17,20
버핏서울,0,8,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,18,20
버핏서울,1,7,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,16,20
버핏서울,2,7,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,18,20
버핏서울,3,11,분짜,케이터링-레귤러,아시안,0.1,0,17,20
버핏서울,4,9,고추장소불고기,케이터링-레귤러,한식,0.6,1,17,20
버핏서울,0,16,부추닭도리탕,케이터링-레귤러,한식,0.7,2,15,20
버핏서울,1,14,김치오겹두루치기,케이터링-레귤러,한식,0.5,1,15,20
버핏서울,2,13,들깨돈불고기,케이터링-레귤러,한식,0.7,1,15,20
버핏서울,4,18,서울식불고기,케이터링-레귤러,한식,0.3,1,15,20
버핏서울,0,5,미나리돈두루치기,케이터링-레귤러,한식,0,1,19,20
버핏서울,1,3,간장마늘치킨,케이터링-레귤러,한식,0.3,1,19,20
버핏서울,2,9,매콤소고기숙주볶음,케이터링-레귤러,한식,0.8,1,19,20
버핏서울,3,11,소고기우거지해장국,케이터링-레귤러,한식,0.6,2,19,20
버핏서울,4,8,시래기등갈비찜,케이터링-레귤러,한식,0.4,2,19,20
버핏서울,0,13,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,15,20
버핏서울,1,10,깐풍기,케이터링-레귤러,한식,0.5,1,15,20
버핏서울,2,2,김치제육볶음,케이터링-레귤러,한식,0.5,1,16,20
버핏서울,3,7,순살간장찜닭,케이터링-레귤러,한식,0.8,2,18,20
버핏서울,4,4,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,18,20
버핏서울,0,11,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,18,20
버핏서울,1,12,유린기,케이터링-레귤러,중식,0.4,1,18,20
버핏서울,2,12,마늘쫑오겹살볶음,케이터링-레귤러,한식,0.5,1,18,20
버핏서울,3,11,매콤치즈닭갈비,케이터링-레귤러,한식,0.8,1,18,20
버핏서울,4,9,돼지고기생강구이,케이터링-레귤러,한식,0,1,18,20
버핏서울,0,2,안동찜닭,케이터링-레귤러,한식,0.8,2,16,20
버핏서울,1,8,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,16,20
버핏서울,2,11,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,16,20
